Sweep Start (s), 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, 
0.0094, -79.10156, -75.04272, -75.62256, -75.3479, -75.43945, -75.77515, -75.46997, -75.80566, -75.31738, -75.43945, -75.50049, -75.53101, -74.76807, -75.19531, -75.28687, -75.46997, -75.19531, -75.07324, -75.37842, -75.3479, 
0.0095, -79.13208, -75.22583, -75.50049, -75.31738, -75.50049, -75.68359, -75.40894, -75.56152, -75.74463, -75.46997, -75.37842, -75.37842, -75.10376, -75.16479, -75.22583, -75.40894, -75.16479, -75.04272, -75.37842, -75.3479, 
0.0096, -79.1626, -75.25635, -75.53101, -75.25635, -75.62256, -75.3479, -75.43945, -75.68359, -75.65308, -75.53101, -75.13428, -75.53101, -74.76807, -75.40894, -75.40894, -75.16479, -75.3479, -75.31738, -75.16479, -75.19531, 
0.0097, -79.31519, -75.25635, -75.37842, -75.43945, -75.56152, -75.3479, -75.25635, -75.62256, -75.43945, -75.43945, -75.40894, -75.22583, -74.98169, -75.31738, -75.37842, -75.28687, -75.10376, -75.31738, -75.50049, -74.98169, 
0.0098, -79.04053, -75.16479, -75.40894, -75.19531, -75.43945, -75.53101, -75.53101, -75.53101, -75.71411, -75.46997, -75.46997, -75.22583, -74.70703, -75.40894, -75.22583, -75.50049, -75.31738, -75.07324, -75.46997, -75.31738, 
0.0099, -78.79639, -75.25635, -75.3479, -75.3479, -75.40894, -75.3479, -75.59204, -75.68359, -75.53101, -75.53101, -75.50049, -75.62256, -74.89014, -75.43945, -75.40894, -75.56152, -75.22583, -75.07324, -75.07324, -75.25635, 
0.01, -79.1626, -75.01221, -75.56152, -75.28687, -75.53101, -75.28687, -75.40894, -75.53101, -75.74463, -75.50049, -75.65308, -75.56152, -74.95117, -75.10376, -75.31738, -75.16479, -75.31738, -75.19531, -75.37842, -75.25635, 
0.0101, -79.25415, -75.25635, -75.3479, -75.46997, -75.46997, -75.40894, -75.56152, -75.31738, -75.65308, -75.43945, -75.46997, -75.50049, -74.67651, -75.62256, -75.43945, -75.53101, -75.13428, -75.31738, -75.16479, -75.31738, 
0.0102, -79.10156, -75.28687, -75.43945, -75.40894, -75.43945, -75.68359, -75.50049, -75.62256, -75.56152, -75.50049, -75.40894, -75.43945, -74.89014, -75.37842, -75.53101, -75.13428, -75.25635, -75.04272, -75.28687, -75.31738, 
0.0103, -79.19312, -75.10376, -75.56152, -75.46997, -75.59204, -75.46997, -75.43945, -75.46997, -75.53101, -75.37842, -75.28687, -75.56152, -74.89014, -75.16479, -75.46997, -75.31738, -75.13428, -75.10376, -75.28687, -75.28687, 
0.0104, -78.76587, -75.31738, -75.3479, -75.40894, -75.37842, -75.80566, -75.28687, -75.43945, -75.3479, -75.71411, -75.43945, -75.25635, -74.79858, -75.50049, -75.40894, -75.31738, -75.13428, -75.04272, -75.50049, -75.19531, 
0.0105, -79.31519, -75.07324, -75.53101, -75.53101, -75.53101, -75.62256, -75.68359, -75.68359, -75.68359, -75.50049, -75.53101, -75.46997, -74.92065, -75.28687, -75.22583, -75.16479, -75.31738, -75.10376, -74.98169, -75.50049, 
0.0106, -79.04053, -75.31738, -75.46997, -75.31738, -75.62256, -75.43945, -75.59204, -75.59204, -75.65308, -75.65308, -75.59204, -75.65308, -74.85962, -75.3479, -75.25635, -75.13428, -75.13428, -75.31738, -75.07324, -75.37842, 
0.0107, -79.25415, -75.31738, -75.59204, -75.43945, -75.50049, -75.71411, -75.83618, -75.50049, -75.59204, -75.65308, -75.40894, -75.71411, -75.01221, -75.25635, -75.50049, -75.22583, -74.85962, -75.28687, -75.28687, -75.25635, 
0.0108, -79.25415, -75.25635, -75.37842, -75.53101, -75.37842, -75.53101, -75.46997, -75.62256, -75.40894, -75.59204, -75.37842, -75.31738, -75.13428, -75.22583, -75.50049, -75.31738, -75.04272, -75.04272, -75.25635, -75.25635, 
0.0109, -78.97949, -75.22583, -75.62256, -75.25635, -75.65308, -75.68359, -75.68359, -75.65308, -75.43945, -75.28687, -75.16479, -75.53101, -74.98169, -75.22583, -75.3479, -75.07324, -75.10376, -75.31738, -75.01221, -75.46997, 
0.011, -79.13208, -75.50049, -75.59204, -75.25635, -75.59204, -75.56152, -75.68359, -75.80566, -75.59204, -75.37842, -75.40894, -75.40894, -75.10376, -75.19531, -75.43945, -75.04272, -75.07324, -75.13428, -75.10376, -75.10376, 
0.0111, -79.31519, -75.28687, -75.74463, -75.19531, -75.71411, -75.59204, -75.68359, -75.71411, -75.68359, -75.22583, -75.50049, -75.59204, -74.76807, -75.40894, -75.3479, -75.28687, -74.76807, -75.25635, -75.31738, -75.40894, 
0.0112, -79.19312, -75.37842, -75.46997, -75.31738, -75.46997, -75.74463, -75.50049, -75.28687, -75.68359, -75.50049, -75.46997, -75.43945, -74.79858, -75.16479, -75.07324, -75.13428, -74.89014, -75.04272, -75.62256, -75.07324, 
0.0113, -79.3457, -75.53101, -75.56152, -75.22583, -75.80566, -75.74463, -75.59204, -75.74463, -75.50049, -75.46997, -75.37842, -75.56152, -74.79858, -75.40894, -75.3479, -75.31738, -74.98169, -75.10376, -75.04272, -75.59204, 
0.0114, -79.22363, -75.53101, -75.68359, -75.25635, -75.40894, -75.77515, -75.68359, -75.68359, -75.77515, -75.22583, -75.65308, -75.40894, -74.98169, -75.13428, -75.37842, -75.53101, -75.3479, -74.98169, -75.04272, -75.43945, 
0.0115, -79.31519, -75.25635, -75.53101, -75.71411, -75.53101, -75.40894, -75.74463, -75.68359, -75.71411, -75.40894, -75.25635, -75.65308, -74.70703, -75.31738, -75.19531, -75.31738, -75.40894, -75.19531, -75.25635, -74.98169, 
0.0116, -79.07104, -75.65308, -75.46997, -75.53101, -75.71411, -75.68359, -75.59204, -75.43945, -75.62256, -75.3479, -75.62256, -75.37842, -74.85962, -75.04272, -75.31738, -75.10376, -75.10376, -75.28687, -75.31738, -75.19531, 
0.0117, -79.10156, -75.13428, -75.89722, -75.13428, -75.25635, -75.71411, -75.62256, -75.68359, -75.56152, -75.74463, -75.46997, -75.50049, -74.85962, -75.37842, -75.40894, -75.13428, -75.01221, -75.10376, -75.10376, -75.37842, 
0.0118, -79.07104, -74.98169, -75.50049, -75.74463, -75.71411, -75.43945, -75.71411, -75.43945, -75.80566, -75.53101, -75.71411, -75.53101, -75.13428, -75.3479, -75.28687, -75.3479, -75.19531, -75.19531, -75.04272, -75.43945, 
0.0119, -79.19312, -75.31738, -75.3479, -75.53101, -75.74463, -75.59204, -75.68359, -75.59204, -75.59204, -75.68359, -75.31738, -75.68359, -74.85962, -75.3479, -75.46997, -75.19531, -75.25635, -75.04272, -75.13428, -75.25635, 
0.012, -79.10156, -75.53101, -75.56152, -75.22583, -75.74463, -75.74463, -75.80566, -75.74463, -75.68359, -75.50049, -75.65308, -75.50049, -74.85962, -75.13428, -75.46997, -75.37842, -75.13428, -75.13428, -75.10376, -75.37842, 
0.0121, -79.10156, -75.16479, -75.50049, -75.53101, -75.40894, -75.98877, -75.80566, -75.65308, -75.59204, -75.59204, -75.43945, -75.59204, -74.79858, -75.31738, -75.31738, -75.40894, -75.22583, -75.19531, -75.19531, -75.3479, 
0.0122, -79.28467, -75.43945, -75.65308, -75.59204, -75.59204, -75.8667, -75.92773, -75.59204, -75.65308, -75.68359, -75.74463, -75.62256, -74.76807, -75.40894, -75.25635, -75.25635, -74.89014, -75.04272, -75.40894, -75.25635, 
0.0123, -79.04053, -75.59204, -75.53101, -75.31738, -75.43945, -75.83618, -75.83618, -75.83618, -75.56152, -75.68359, -75.71411, -75.65308, -75.04272, -75.28687, -75.53101, -75.40894, -75.22583, -75.28687, -75.16479, -75.56152, 
0.0124, -79.04053, -75.22583, -75.65308, -75.71411, -75.28687, -75.74463, -75.71411, -75.89722, -75.74463, -75.46997, -75.56152, -75.56152, -75.16479, -75.3479, -75.28687, -75.43945, -75.16479, -75.19531, -75.31738, -75.43945, 
0.0125, -79.07104, -75.19531, -75.53101, -75.46997, -75.53101, -75.37842, -75.62256, -75.80566, -75.92773, -75.46997, -75.46997, -75.62256, -75.07324, -75.28687, -75.40894, -75.31738, -75.46997, -75.07324, -75.3479, -75.16479, 
0.0126, -79.25415, -75.53101, -75.62256, -75.40894, -75.65308, -75.71411, -75.53101, -75.50049, -75.74463, -75.65308, -75.65308, -75.19531, -75.01221, -75.04272, -75.40894, -75.43945, -75.31738, -75.22583, -75.10376, -75.3479, 
0.0127, -79.13208, -75.31738, -75.53101, -75.43945, -75.77515, -75.71411, -75.83618, -75.80566, -75.56152, -75.62256, -75.62256, -75.53101, -74.89014, -75.25635, -75.3479, -75.3479, -75.13428, -75.19531, -75.37842, -75.16479, 
0.0128, -79.28467, -75.46997, -75.65308, -75.50049, -75.53101, -75.89722, -75.43945, -75.74463, -75.83618, -75.3479, -75.59204, -75.50049, -74.8291, -75.50049, -75.43945, -75.16479, -74.92065, -74.95117, -75.40894, -75.22583, 
0.0129, -78.8269, -75.40894, -75.62256, -75.53101, -75.68359, -75.59204, -75.71411, -75.68359, -75.46997, -75.62256, -75.50049, -75.71411, -75.07324, -75.13428, -75.80566, -75.19531, -75.07324, -75.13428, -75.10376, -75.25635, 
0.013, -79.19312, -75.04272, -75.68359, -75.28687, -75.56152, -75.50049, -75.71411, -75.68359, -75.53101, -75.59204, -75.50049, -75.68359, -75.07324, -75.22583, -75.25635, -75.56152, -75.10376, -75.22583, -75.25635, -75.07324, 
0.0131, -79.28467, -75.3479, -75.56152, -75.53101, -75.68359, -75.77515, -75.68359, -75.71411, -75.43945, -75.68359, -75.13428, -75.53101, -75.40894, -75.28687, -75.28687, -75.10376, -75.3479, -75.25635, -75.43945, -75.46997, 
0.0132, -79.10156, -75.43945, -75.50049, -75.65308, -75.77515, -75.92773, -75.50049, -75.62256, -75.50049, -75.50049, -75.74463, -75.19531, -75.04272, -75.46997, -75.50049, -75.25635, -75.19531, -75.3479, -75.37842, -75.28687, 
0.0133, -79.31519, -75.56152, -75.56152, -75.50049, -75.89722, -75.80566, -76.0498, -75.68359, -75.43945, -75.50049, -75.59204, -75.53101, -75.07324, -75.25635, -75.31738, -75.28687, -75.43945, -75.28687, -75.40894, -75.22583, 
0.0134, -79.25415, -75.37842, -75.83618, -75.3479, -75.50049, -75.65308, -75.80566, -75.74463, -75.56152, -75.65308, -75.37842, -75.74463, -75.01221, -75.62256, -75.25635, -75.50049, -75.19531, -75.25635, -75.43945, -75.37842, 
0.0135, -79.40674, -75.25635, -75.43945, -75.56152, -75.37842, -75.74463, -75.92773, -75.62256, -75.83618, -75.62256, -75.77515, -75.56152, -75.10376, -75.3479, -75.50049, -75.19531, -75.22583, -75.25635, -75.46997, -75.43945, 
0.0136, -79.25415, -75.3479, -75.77515, -75.43945, -75.80566, -75.59204, -75.68359, -75.98877, -75.59204, -75.71411, -75.3479, -75.71411, -74.73755, -75.71411, -75.43945, -75.10376, -75.13428, -75.13428, -75.22583, -75.3479, 
0.0137, -79.28467, -75.3479, -75.59204, -75.50049, -75.74463, -75.62256, -75.3479, -75.83618, -75.74463, -75.43945, -75.74463, -75.59204, -75.04272, -75.43945, -75.74463, -75.31738, -75.10376, -75.25635, -75.10376, -75.19531, 
0.0138, -79.01001, -75.50049, -75.83618, -75.40894, -75.83618, -75.8667, -75.50049, -75.62256, -75.83618, -75.62256, -75.53101, -75.62256, -74.85962, -75.53101, -75.43945, -75.46997, -75.28687, -75.22583, -75.46997, -75.25635, 
0.0139, -79.22363, -75.40894, -75.59204, -75.3479, -75.40894, -75.68359, -75.74463, -75.89722, -75.56152, -75.77515, -75.62256, -75.50049, -74.89014, -75.43945, -75.59204, -75.40894, -75.07324, -75.22583, -75.28687, -75.50049, 
0.014, -79.10156, -75.40894, -75.46997, -75.68359, -75.3479, -75.43945, -75.65308, -76.01929, -75.62256, -75.62256, -75.56152, -75.28687, -75.07324, -75.43945, -75.25635, -75.53101, -75.40894, -75.31738, -75.37842, -75.19531, 
0.0141, -79.19312, -75.50049, -75.80566, -75.16479, -75.50049, -75.3479, -75.53101, -75.8667, -75.77515, -75.50049, -75.71411, -75.71411, -75.01221, -75.65308, -75.59204, -75.37842, -75.22583, -75.31738, -75.13428, -75.22583, 
0.0142, -79.19312, -75.3479, -75.56152, -75.56152, -75.56152, -75.68359, -75.31738, -76.0498, -75.65308, -75.68359, -75.62256, -75.65308, -75.19531, -75.43945, -75.53101, -75.3479, -75.31738, -75.22583, -75.46997, -75.25635, 
0.0143, -79.10156, -75.56152, -75.65308, -75.50049, -75.62256, -75.62256, -75.74463, -75.46997, -75.98877, -75.71411, -75.56152, -75.59204, -75.19531, -75.37842, -75.40894, -75.31738, -75.22583, -75.25635, -75.04272, -75.37842, 
0.0144, -78.91846, -75.28687, -75.80566, -75.43945, -75.53101, -75.59204, -75.98877, -75.89722, -75.8667, -75.80566, -75.68359, -75.40894, -75.28687, -75.68359, -75.56152, -75.43945, -75.22583, -75.19531, -75.46997, -75.28687, 
0.0145, -79.28467, -75.46997, -75.80566, -75.59204, -75.62256, -75.56152, -75.80566, -76.08032, -75.80566, -75.83618, -75.71411, -75.71411, -75.13428, -75.59204, -75.43945, -75.28687, -75.16479, -75.25635, -75.10376, -75.40894, 
0.0146, -79.1626, -75.46997, -75.50049, -75.59204, -75.46997, -75.83618, -75.83618, -75.65308, -75.65308, -75.71411, -75.80566, -75.56152, -75.10376, -75.59204, -75.59204, -75.40894, -75.19531, -75.43945, -75.25635, -75.40894, 
0.0147, -79.46777, -75.46997, -75.62256, -75.16479, -75.53101, -75.71411, -75.77515, -75.98877, -75.43945, -75.74463, -75.53101, -75.68359, -75.28687, -75.56152, -75.68359, -75.28687, -75.37842, -75.22583, -75.37842, -75.25635, 
0.0148, -78.97949, -75.62256, -75.56152, -75.28687, -75.50049, -75.89722, -75.71411, -75.77515, -75.65308, -75.56152, -75.53101, -75.68359, -75.31738, -75.53101, -75.56152, -75.3479, -75.19531, -75.10376, -75.40894, -75.40894, 
0.0149, -79.1626, -75.3479, -75.77515, -75.46997, -75.50049, -75.95825, -75.74463, -75.8667, -75.50049, -75.71411, -75.25635, -75.56152, -75.28687, -75.59204, -75.46997, -75.31738, -75.16479, -75.31738, -74.92065, -75.46997, 
0.015, -78.79639, -75.59204, -75.56152, -75.56152, -75.65308, -75.62256, -76.0498, -75.89722, -75.65308, -75.53101, -75.43945, -75.46997, -75.19531, -75.10376, -75.50049, -75.25635, -75.07324, -75.31738, -75.10376, -75.22583, 
0.0151, -79.13208, -75.25635, -75.65308, -75.53101, -75.59204, -75.50049, -75.71411, -75.92773, -75.65308, -75.71411, -75.40894, -75.68359, -75.19531, -75.65308, -75.40894, -75.10376, -75.10376, -75.25635, -75.31738, -75.43945, 
0.0152, -79.22363, -75.22583, -75.53101, -75.65308, -75.62256, -75.83618, -75.71411, -75.89722, -76.01929, -75.46997, -75.65308, -75.65308, -75.01221, -75.74463, -75.77515, -75.16479, -75.13428, -75.10376, -75.19531, -75.3479, 
0.0153, -79.19312, -75.50049, -75.50049, -75.50049, -75.74463, -75.95825, -75.89722, -75.8667, -75.8667, -75.71411, -75.46997, -75.62256, -74.95117, -75.37842, -75.71411, -75.56152, -75.16479, -75.13428, -75.04272, -75.62256, 
0.0154, -78.97949, -75.46997, -75.80566, -75.40894, -75.71411, -75.95825, -76.0498, -75.8667, -75.89722, -75.71411, -75.89722, -75.65308, -74.98169, -75.3479, -75.40894, -75.65308, -75.10376, -75.37842, -75.10376, -75.53101, 
0.0155, -79.25415, -75.59204, -75.43945, -75.53101, -75.43945, -75.92773, -75.8667, -76.01929, -75.77515, -75.74463, -75.50049, -75.59204, -75.10376, -75.25635, -75.56152, -75.16479, -75.25635, -75.40894, -75.46997, -75.19531, 
0.0156, -78.91846, -75.65308, -75.74463, -75.56152, -75.65308, -75.56152, -75.80566, -75.80566, -75.68359, -75.65308, -75.56152, -75.62256, -75.13428, -75.65308, -75.31738, -75.50049, -75.19531, -75.3479, -75.43945, -75.50049, 
0.0157, -78.36914, -75.68359, -75.71411, -75.65308, -75.80566, -75.83618, -75.71411, -75.98877, -75.74463, -75.71411, -75.43945, -75.8667, -75.40894, -75.10376, -75.53101, -75.31738, -75.28687, -75.22583, -75.37842, -75.37842, 
0.0158, -78.24707, -75.3479, -75.8667, -75.40894, -75.71411, -75.95825, -75.77515, -75.71411, -75.89722, -75.65308, -75.71411, -75.50049, -75.40894, -75.50049, -75.10376, -75.3479, -75.25635, -75.10376, -75.43945, -75.59204, 
0.0159, -78.03345, -75.3479, -75.28687, -75.59204, -75.65308, -75.98877, -75.95825, -75.83618, -75.8667, -75.89722, -75.53101, -75.80566, -75.28687, -75.74463, -75.65308, -75.50049, -75.19531, -75.25635, -74.98169, -75.43945, 
0.016, -77.97241, -75.25635, -75.62256, -75.46997, -75.62256, -75.80566, -75.74463, -75.89722, -75.80566, -75.53101, -75.65308, -75.8667, -75.37842, -75.56152, -75.74463, -75.59204, -75.50049, -75.19531, -75.31738, -75.22583, 
0.0161, -77.91138, -75.31738, -75.62256, -75.62256, -75.89722, -75.8667, -75.65308, -75.95825, -75.83618, -75.74463, -75.56152, -75.56152, -75.31738, -75.46997, -75.22583, -75.22583, -75.50049, -75.53101, -75.28687, -75.13428, 
0.0162, -77.81982, -75.53101, -75.46997, -75.46997, -75.74463, -75.98877, -75.65308, -75.77515, -75.77515, -75.83618, -75.65308, -75.71411, -75.3479, -75.43945, -75.50049, -75.40894, -75.25635, -75.53101, -75.46997, -75.43945, 
0.0163, -77.78931, -75.56152, -75.77515, -75.28687, -75.50049, -75.68359, -76.0498, -75.74463, -75.74463, -75.65308, -75.43945, -75.65308, -75.28687, -75.28687, -75.59204, -75.40894, -75.25635, -75.25635, -75.56152, -75.46997, 
0.0164, -77.63672, -75.59204, -75.77515, -75.25635, -75.53101, -75.50049, -75.71411, -75.92773, -75.68359, -75.62256, -75.3479, -75.68359, -75.22583, -75.46997, -75.62256, -75.50049, -75.22583, -75.19531, -75.37842, -75.43945, 
0.0165, -77.48413, -75.19531, -75.77515, -75.31738, -75.53101, -75.95825, -75.53101, -75.83618, -75.71411, -75.40894, -75.3479, -75.80566, -75.28687, -75.37842, -75.59204, -75.50049, -75.37842, -75.07324, -75.43945, -75.43945, 
0.0166, -77.6062, -75.22583, -75.22583, -75.50049, -75.50049, -75.65308, -75.83618, -75.65308, -75.37842, -75.65308, -75.04272, -75.80566, -75.50049, -75.53101, -75.62256, -75.46997, -75.46997, -75.22583, -75.28687, -75.56152, 
0.0167, -77.33154, -75.59204, -75.3479, -75.31738, -75.80566, -75.77515, -75.77515, -75.74463, -75.65308, -75.37842, -75.37842, -75.25635, -75.59204, -75.77515, -75.53101, -75.40894, -75.22583, -75.53101, -75.37842, -75.43945, 
0.0168, -77.54517, -75.25635, -75.46997, -75.40894, -75.71411, -75.77515, -75.62256, -75.59204, -75.59204, -75.71411, -75.28687, -75.50049, -74.98169, -75.68359, -75.77515, -75.68359, -75.25635, -75.31738, -75.65308, -75.16479, 
0.0169, -77.30103, -75.37842, -75.25635, -75.40894, -75.3479, -75.80566, -75.74463, -75.83618, -75.50049, -75.65308, -75.62256, -75.83618, -75.37842, -75.59204, -75.77515, -75.40894, -75.37842, -75.13428, -75.37842, -75.46997, 
0.017, -77.30103, -75.3479, -75.53101, -75.43945, -75.59204, -75.83618, -75.83618, -75.77515, -75.8667, -75.80566, -75.3479, -75.83618, -75.53101, -75.62256, -75.53101, -75.46997, -75.3479, -75.37842, -75.46997, -75.40894, 
0.0171, -77.27051, -75.3479, -75.40894, -75.16479, -75.74463, -75.71411, -75.80566, -75.80566, -75.74463, -75.77515, -75.37842, -75.62256, -75.59204, -75.74463, -75.83618, -75.71411, -75.22583, -75.43945, -75.46997, -75.65308, 
0.0172, -77.30103, -75.37842, -75.59204, -75.46997, -75.74463, -75.68359, -75.83618, -75.98877, -75.83618, -75.50049, -75.25635, -75.77515, -75.19531, -75.68359, -75.77515, -75.59204, -75.40894, -75.43945, -75.16479, -75.46997, 
0.0173, -76.99585, -75.50049, -75.53101, -75.28687, -75.59204, -75.74463, -75.74463, -75.77515, -75.83618, -75.56152, -75.25635, -75.62256, -75.50049, -75.53101, -75.74463, -75.56152, -75.40894, -75.50049, -75.07324, -75.22583, 
0.0174, -77.02637, -75.3479, -75.62256, -75.31738, -75.43945, -75.74463, -75.46997, -76.01929, -75.71411, -75.71411, -75.46997, -75.77515, -75.37842, -75.50049, -75.53101, -75.43945, -75.31738, -75.56152, -75.56152, -75.13428, 
0.0175, -77.17896, -75.53101, -75.62256, -75.31738, -75.43945, -75.65308, -75.53101, -75.74463, -75.95825, -75.65308, -75.53101, -75.31738, -75.53101, -75.53101, -75.65308, -75.62256, -75.3479, -75.50049, -75.3479, -75.56152, 
0.0176, -77.23999, -75.25635, -75.37842, -75.25635, -75.46997, -75.59204, -75.50049, -75.95825, -75.74463, -75.77515, -75.46997, -75.62256, -75.28687, -75.71411, -75.68359, -75.28687, -75.56152, -75.50049, -75.16479, -75.28687, 
0.0177, -77.27051, -75.40894, -75.40894, -75.43945, -75.71411, -75.65308, -75.40894, -75.77515, -75.80566, -75.71411, -75.56152, -75.56152, -75.37842, -75.62256, -75.68359, -75.53101, -75.22583, -75.65308, -75.62256, -75.07324, 
0.0178, -77.02637, -75.62256, -75.50049, -75.01221, -75.62256, -75.80566, -75.53101, -75.71411, -75.77515, -75.65308, -75.28687, -75.65308, -75.16479, -75.77515, -75.80566, -75.68359, -75.46997, -75.31738, -75.46997, -75.56152, 
0.0179, -76.78223, -75.3479, -75.56152, -75.40894, -75.3479, -75.77515, -75.46997, -75.83618, -75.83618, -75.77515, -75.43945, -75.71411, -75.28687, -75.59204, -75.8667, -75.53101, -75.19531, -75.50049, -75.31738, -75.65308, 
0.018, -76.87378, -75.07324, -75.56152, -75.46997, -75.43945, -75.59204, -75.19531, -75.89722, -75.80566, -75.68359, -75.59204, -75.53101, -75.53101, -75.62256, -75.77515, -75.53101, -75.43945, -75.46997, -75.40894, -75.46997, 
0.0181, -76.9043, -75.50049, -75.13428, -75.13428, -75.59204, -75.50049, -75.19531, -75.8667, -75.89722, -75.71411, -75.53101, -75.77515, -75.13428, -75.74463, -75.62256, -75.68359, -75.43945, -75.56152, -75.56152, -75.37842, 
0.0182, -76.81274, -75.43945, -75.68359, -75.22583, -75.19531, -75.74463, -75.22583, -75.77515, -75.62256, -75.65308, -75.65308, -75.8667, -75.53101, -75.40894, -75.43945, -75.53101, -75.46997, -75.46997, -75.56152, -75.46997, 
0.0183, -76.62964, -75.3479, -75.59204, -75.43945, -75.68359, -75.50049, -75.07324, -75.77515, -76.08032, -75.80566, -75.46997, -75.53101, -75.3479, -75.56152, -75.77515, -75.46997, -75.37842, -75.53101, -75.25635, -75.46997, 
0.0184, -76.69067, -75.22583, -75.28687, -75.3479, -75.59204, -75.74463, -75.22583, -75.74463, -75.62256, -75.59204, -75.56152, -75.74463, -75.50049, -75.65308, -75.65308, -75.46997, -75.3479, -75.13428, -75.37842, -75.3479, 
0.0185, -76.66016, -75.3479, -75.50049, -75.40894, -75.43945, -75.74463, -75.25635, -75.89722, -75.83618, -75.8667, -75.65308, -75.74463, -75.19531, -75.62256, -75.74463, -75.43945, -75.43945, -75.37842, -75.3479, -75.65308, 
0.0186, -76.59912, -75.50049, -75.53101, -75.25635, -75.56152, -75.59204, -75.25635, -75.50049, -76.01929, -75.89722, -75.53101, -75.89722, -75.59204, -75.71411, -75.50049, -75.53101, -75.40894, -75.53101, -75.40894, -75.16479, 
0.0187, -76.62964, -75.28687, -75.59204, -75.25635, -75.53101, -75.74463, -75.13428, -75.59204, -75.83618, -75.89722, -75.3479, -75.80566, -75.3479, -75.62256, -75.71411, -75.50049, -75.19531, -75.59204, -75.40894, -75.40894, 
0.0188, -76.69067, -75.07324, -75.37842, -75.25635, -75.3479, -75.53101, -75.19531, -75.77515, -75.53101, -75.68359, -75.62256, -75.65308, -75.59204, -75.65308, -75.56152, -75.68359, -75.31738, -75.28687, -75.43945, -75.25635, 
0.0189, -76.53809, -75.31738, -75.59204, -75.16479, -75.56152, -75.77515, -74.92065, -75.68359, -75.83618, -75.71411, -75.46997, -75.37842, -75.31738, -75.68359, -75.31738, -75.53101, -75.56152, -75.46997, -75.43945, -75.3479, 
0.019, -76.17188, -75.46997, -75.59204, -75.37842, -75.37842, -75.50049, -75.31738, -75.68359, -75.65308, -75.74463, -75.37842, -75.3479, -75.65308, -75.74463, -75.74463, -75.50049, -75.31738, -75.65308, -75.53101, -75.19531, 
0.0191, -76.44653, -75.22583, -75.71411, -75.50049, -75.68359, -75.65308, -74.98169, -75.74463, -75.8667, -75.59204, -75.40894, -75.53101, -75.25635, -75.50049, -75.62256, -75.37842, -75.3479, -75.56152, -75.59204, -75.37842, 
0.0192, -76.47705, -75.19531, -75.25635, -75.53101, -75.28687, -75.77515, -75.04272, -75.68359, -75.68359, -75.80566, -75.53101, -75.53101, -75.50049, -75.50049, -75.56152, -75.3479, -75.43945, -75.04272, -75.53101, -75.28687, 
0.0193, -76.35498, -75.31738, -75.31738, -75.04272, -75.77515, -75.56152, -75.16479, -75.56152, -75.62256, -75.59204, -75.53101, -75.71411, -75.22583, -75.62256, -75.71411, -75.56152, -75.25635, -75.31738, -75.3479, -75.46997, 
0.0194, -76.26343, -75.31738, -75.71411, -75.07324, -75.28687, -75.83618, -75.19531, -75.62256, -75.74463, -75.65308, -75.40894, -75.80566, -75.31738, -75.46997, -75.46997, -75.83618, -75.46997, -75.28687, -75.31738, -75.01221, 
0.0195, -76.32446, -75.22583, -75.56152, -75.62256, -75.40894, -75.68359, -75.13428, -75.62256, -75.74463, -75.68359, -75.37842, -75.80566, -75.31738, -75.56152, -75.65308, -75.50049, -75.56152, -75.65308, -75.43945, -74.98169, 
